url,name,price,rating,number_of_rating,description,asin,product_description,manufacturer
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1679388893&sprefix=ba%2Caps%2C283&sr=8-127,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),749,3.9,"(1,216)",,B09GG53CSL,,
https://www.amazon.in/Storite-Leather-Sling-Coffee-Brown/dp/B0983N9GXN/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1679388893&sprefix=ba%2Caps%2C283&sr=8-128,"Storite Stylish Small PU Leather Sling Cross Body Travel Office One Side Shoulder Bag for Men Women (25 cm x 11 cm x 20 cm, Coffee Brown)",799,4.0,(557),"Material type:PU Leather
Weight:25 cm x 11 cm x 20 cm (LxWxH),Small capacity but perfectly fits up to 10” Tablet.
Water Resistence:Yes,but not waterproof
SpecialFeatures : 2 Front - Side Pocket + 2 Main Pockets +1 Back - Side Pocket +2 In-Side Pockets.
Disclaimer:To analyze the size accurately, kindly read the dimension and check with any scale available to you before placing order.
",B0983N9GXN,,Storite
https://www.amazon.in/F-Gear-Yakuza-Brown-Laptop-Backpack/dp/B071VNWC1C/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-145,F Gear Yakuza Brown 34 liter Laptop Backpack Sch Bag,981,4.4,(801),,B071VNWC1C,,
https://www.amazon.in/Expandable-Backpack-Water-resistant-Business-Charging/dp/B0B6FNB898/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-146,"Arctic Hunter Laptop Bag Expandable Backpack for 16 inch Lapotp 40L Travel Backpack Water-resistant Business School Backpack with USB Port for Men and Women,Black","3,324",4.2,(20),,B0B6FNB898,,
https://www.amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-147,"WALKENT 15.6"" Laptop Bag 27L (Craft) Anti-Theft, Waterproof, Expandable, External USB for Office College Men Women","2,365",4.2,(361),,B0978JT5HR,,
https://www.amazon.in/uppercase-Backpack-2500EBP1-resistant-sustainable/dp/B0BTDB674X/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-148,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,700",4.1,(186),,B0BTDB674X,,
https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-149,Half Moon Curiosity 35L Travel Laptop College School Backpack Water Resistant Slim Durable Fits 15.6 Inch Laptop Notebook with Rain cover (Navy Blue),849,3.7,(170),,B09S3ZK3N1,,
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-150,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,"1,075",4.3,"(1,460)",,B07G4F3758,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-151,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),498,4.3,"(12,341)","Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex
Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps
Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks
Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket
Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry
",B07NJRPJ6Q,,
https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTPMT2G/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-152,Baggit Women's Laptop Bag - Large (Blue),"1,259",,,"A bag that carries your world! A tote bag is a shoulder bag with parallel handles and comes either with or without side panels.
Blue exterior with 1 main compartment I 3 total number of pocket I Zipper closure I Cruelty-free premium material
Dimension :- Length : 40.64 cm x Width : 12.7 cm x Height : 30.48 cm
Made in India | 6 Months warranty | Leading fashion laptop bag brand since 30 years.
The elegant women's laptop bag is a perfect match for different occasions, such as travel, shopping, and other daily use, which could be a great ideal gift for your family and friends on their birthdays, anniversaries, weddings, and other special events.
",B0BNTPMT2G,,
https://www.amazon.in/uppercase-Backpack-2300EBP1-resistant-sustainable/dp/B0BWNCV31F/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-153,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0,(373),,B0BWNCV31F,,
https://www.amazon.in/Skybags-New-Neon-Backpack-Purple/dp/B07SRHCF9R/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-154,Skybags New Neon 30 L Backpack (Purple),999,4.3,(100),,B07SRHCF9R,,
https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-155,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","1,025",4.2,(56),,B097JJGR1N,,
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2JSJ6N/ref=sr_1_156?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-156,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",599,4.1,"(3,429)",,B08X2JSJ6N,,
https://www.amazon.in/Police-Polyester-Laptop-Spec-Backpack/dp/B07ZB8NWTZ/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-157,POLICE Polyester 35 Ltr Laptop Big Low Spec Laptop Backpack - Black/Navy,"1,569",3.3,(188),,B07ZB8NWTZ,,
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3F1G7T/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-158,ADISA Laptop Backpack 31 Ltrs,499,4.0,"(9,083)",,B07G3F1G7T,,
https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-159,Aristrocrat Unisex Laptop Bag Grey,699,4.4,(18),"1)Spacious Compartment 2) Laptop Compatible 3) Front Quick Access Pocket 4) Power Bank Pocket
",B0B5YHC1W5,,
https://www.amazon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1679388966&sprefix=ba%2Caps%2C283&sr=8-160,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,849",4.3,(64),,B082MKHDJ1,,
https://www.amazon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-161,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,849",4.3,(64),"Compartment: Outside 4 compartments including 2 water bottle slot, 1 buckle for keeping quick access belonging, Interior Key Chain Holder, Interior Compartment, Computer Interlayer, Interior Zipper Pocket, Interior Slot Pocket, side pocket for water bottle, Cell Phone Pocket, large main pocket. Multi-layer pocket and storage space, Back pouch for antitheft zipper pocket, Multifunction designs fits for 15.6-inch laptop up to 17-inch laptop.<br><br><br> <br>
Thick back Air mesh cushion supports your spinal during excess weight with air cushion belt carrying system easy to carry on shoulder<br><br><br> <br>
Water resistance material protecting your electronic devices.<br><br><br> <br>
Anti-theft zip at back protecting your electronic gadgets and cards and wallets protects your laptop and other electronic devices, External USB charging with earphone hole.; Use in daily life from office to gym to travelling.<br>; Special Features: Earphone Cord Support<br><br>; Strap Type: Adjustable; Age Range Description: Adult<br> <br>
Pattern Name: Solid <br>
",B082MKHDJ1,,
https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-162,Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls,634,4.4,(25),,B0B4G8W6MQ,,
https://www.amazon.in/Victorinox-Nylon-Black-Laptop-31322601/dp/B004UCORV2/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-163,Victorinox Nylon Black Laptop Bag (31322601),"25,320",4.5,(11),,B004UCORV2,,
https://www.amazon.in/Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-164,Wesley office Laptop Bag briefcase notebook professional business 15.6 Inch Briefcase messenger sling Water resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men (Charcoal Black),498,4.0,"(1,173)",,B0BJVDN7VT,,
https://www.amazon.in/Lenovo-Laptop-Everyday-Backpack-Black/dp/B07GM5NR14/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-165,Lenovo Everyday Laptop Backpack B515 15.6-inch Water Repellent Black,890,4.1,"(3,668)",,B07GM5NR14,,
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-166,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,"1,030",4.4,"(2,610)",,B07G4D13LB,,
https://www.amazon.in/Lavie-Broxa-Womens-Sling-Plum/dp/B08JDG1NKX/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-167,Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,999,4.2,"(5,676)",,B08JDG1NKX,,
https://www.amazon.in/Capacity-Cosmetic-Portable-Leather-Organizer/dp/B0BTDKL3KX/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-168,"Renva Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetic Bag, Makeup Storage Bags with Handle and Divider,Makeup Organizer Bags (1 pcs, Black)",629,4.0,(16),"【High-Quality Materials】 : Travel makeup pouch made of easy-to-clean PU leather fabric, special water-resistant surface to prevent internal products from getting wet.
【PU Leather makeup bag function】 : Portable and Lightweight design with handle, Made of high-quality soft PU leather fabric, strong thickness make the bag more durable and easy to clean, special water-resistant surface to prevent internal products from getting wet.No need to worry about messy leaks when traveling.
【Multifunctional storage makeup bags】 : This Make up Bags not only can storage your cosmetics, but also Jewelry, Electronic Accessories, Camera, Essential oil, Toiletries, Shaving Kit, glasses,Valuable objects and so on.
【Convenient and Durable Handle】 : The zipper of the makeup travel bag opening design is reasonable,It's a easy to handle and very practical zipper pouch
【Wonderful Gift】 : The travel makeup bag is perfect for daily use or travelling, it's a great gift for women and girls with the gift box on Mother's Day, Women's Day or Christmas .
",B0BTDKL3KX,,
https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B69M182Q/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-169,"uppercase Medium 17 Ltrs Vegan Leather (14.6 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","1,600",4.0,(373),,B0B69M182Q,,
https://www.amazon.in/Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-170,"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual","1,349",3.5,(5),"Laptop backpack made from water-resistant, strong and durable polyester
Contains three large compartments, one easy-access front pocket, two side pockets with zipper, and two water-bottle pockets
Well-cushioned polyester pocket that stores up to 15.6-inch laptop
Cushioned shoulder strap for added comfort and well-padded back to provide support
Invisible and theft-resistant zipper pocket on the edge of the back panel protects valuable items such as earbuds, passports, and phone
·Lightweight and convenient to carry in three, flexible ways
Dimensions: 45 x 30 x 17 cm (L x W x H)
Weight: 0.78 gms
",B09W4WB3K5,,
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_171?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-171,Tabelito® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey),549,4.2,"(1,597)",,B08Y3L4PHK,,
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_172?crid=2M096C61O4MLT&keywords=bags&qid=1679389015&sprefix=ba%2Caps%2C283&sr=8-172,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",599,4.1,(949),"?LOTS OF STORAGE SPACE&POCKETS- This travel backpack design with multi independent pockets for large storage and organization for small items. 2 spacious main multi compartments with many hidden pockets can accommodate lots of stuffs like college supplies, travel accessories, clothes, stationery, notebook, Mesh pockets at side for water bottle and compact umbrella make your items organized and easier to find.Ideal book bag backpack for high school boys perfectly.<br>
?DIMENSION & DURABLE MATERIAL - Size of extra large backpack:18.89 x 12.0 x 2.99 (inches), perfect to throw under your seat on an airplane when you are traveling or on business trip.Separate padded laptop compartment fits most 15.5 inch laptop /Ipad/Computer.The business computer backpack made from high quality polyester fabric shockproof with high density nylon lining for better TEAR & WATER RESISTANT and heavy duty backpack.<br>
?MULTIPURPOSE - At checkpoint, unfolds the travel backpack freely 90-180 degrees making you quickly through the airport security and keep items tidy, exclusive designed for airplane travel. The big backpack is perfect for indoor/outdoor activities. Served as a durable laptop backpack, large school backpack for Teen Boys/Girls, large laptop bag or spacious college backpack. Perfect travel gifts for men women who like international travel, camping, hiking and overnight trip.<br>
?SECURE& SAFE - Durable Metal Zippers,protects wallet and other items inside from thief and offers a private space.So you never have to worry about someone stealing your laptop, ipad, business file, homework and anything value, keep you a nice peace of mind. Durable metal zippers close and open smoothly, ensure a secure and long-lasting usage everyday or weekend.;Age Range Description: Adult; Pocket Description: Utility Pocket; Pattern Name: Solid; Style Name: Classic<br>
?BREATHABLE & COMFORTABLE - Padded and breathable mesh back panel of this Backpack design help for the air convection, ventilation and heat elimination. Comfortable wide breathable mesh shoulder straps with plentiful sponge pad help relieve the stress from your shoulder. Both sides of the shoulder strap with design, can hang sunglasses and other small pendants.Premium bookbags for men also school backpack for teen boys. And it is a Ideal gifts for men women.<br>
",B09QL66G55,,
